Disease,Symptom,Symptom_Severity,Location,Season
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
Pneumonia,high_fever,7.0,All,winter
Dimorphic hemmorhoids(piles),bloody_stool,5.0,All,All
Heart attack,chest_pain,7.0,All,"summer, winter"
Varicose veins,obesity,4.0,All,All
Hypothyroidism,mood_swings,3.0,All,All
Hyperthyroidism,restlessness,5.0,All,All
Hypoglycemia,sweating,3.0,All,All
Osteoarthristis,hip_joint_pain,2.0,All,All
Arthritis,movement_stiffness,5.0,All,"rainy, winter"
(vertigo) Paroymsal  Positional Vertigo,spinning_movements,6.0,,
Acne,scurring,2.0,All,winter
Urinary tract infection,continuous_feel_of_urine,6.0,All,summer
Psoriasis,silver_like_dusting,2.0,All,winter
Impetigo,red_sore_around_nose,2.0,All,summer
Fungal infection,dischromic _patches,,All,monsoon
Allergy,watering_from_eyes,4.0,All,"fall, rainy, spring, summer"
GERD,vomiting,5.0,All,winter
Chronic cholestasis,nausea,5.0,All,All
Drug Reaction,burning_micturition,6.0,All,All
Peptic ulcer diseae,abdominal_pain,4.0,All,All
AIDS,extra_marital_contacts,5.0,"Andhra Pradesh, Bihar, Gujarat, Karnataka, Maharashtra, Mizoram, Tamil Nadu, Uttar Pradesh, West Bengal",All
Diabetes ,lethargy,2.0,,
Gastroenteritis,diarrhoea,6.0,All,winter
Bronchial Asthma,breathlessness,4.0,All,"spring, summer, winter"
Hypertension ,loss_of_balance,4.0,,
Migraine,blurred_and_distorted_vision,5.0,All,All
Cervical spondylosis,dizziness,4.0,All,All
Paralysis (brain hemorrhage),altered_sensorium,2.0,All,All
Jaundice,weight_loss,3.0,All,All
Malaria,sweating,3.0,All,monsoon
Chicken pox,lethargy,2.0,All,All
Dengue,vomiting,5.0,All,rainy
Typhoid,high_fever,7.0,All,"rainy, summer"
hepatitis A,dark_urine,4.0,All,monsoon
Hepatitis B,yellowish_skin,3.0,All,All
Hepatitis C,loss_of_appetite,4.0,"Andhra Pradesh, Arunachal Pradesh, Haryana, Mizoram, Punjab",All
Hepatitis D,yellowish_skin,3.0,All,All
Hepatitis E,high_fever,7.0,All,monsoon
Alcoholic hepatitis,swelling_of_stomach,7.0,All,All
Tuberculosis,weight_loss,3.0,All,All
Common Cold,cough,4.0,All,"monsoon, post-monsoon"
